  'http://dnes.dir.bg/ereferendum/anketa.php?id=936&action=result&quq1503=7239&;co=1',
  'http://dnes.dir.bg/ereferendum/anketa.php?id=578' ] []
16 1 [ 'http://dnes.dir.bg/ereferendum/' ] []
17 1 [ 'http://dnes.dir.bg/rules.php' ] []

Scoring http://dnes.dir.bg/news/rusia-ukrina-nato-22471777?nt=9 8 0.004522412712878054
Scoring http://dnes.dir.bg/news/iznos-gazprom-krajat-zhen-potok-22476967?nt=9 8 0
Scoring http://dnes.dir.bg/news/severna-koreja-svatbi-kongres-pogrebenia-22479585?nt=9 9 0.00782644194319706
Scoring http://dnes.dir.bg/contacts.php 1 0.0892405655960296
Scoring http://dnes.dir.bg/news_comments.php?id=18704599 2 0
0 5 [ 'http://dnes.dir.bg',
  'http://dnes.dir.bg/?section=glavnite&page=3&state=0&titles=',
  'http://dnes.dir.bg/?&state=1',
  'http://dnes.dir.bg/',
  'http://dnes.dir.bg/cat/main/',
  'http://dnes.dir.bg/?&state=2',
  'http://dnes.dir.bg/?&titles=true&page=0',
  'http://dnes.dir.bg/?&page=0',
  'http://dnes.dir.bg/?section=glavnite&page=4&state=0&titles=',
  'http://dnes.dir.bg/?section=glavnite&page=2&state=0&titles=',
  'http://dnes.dir.bg/?section=glavnite&page=1&state=0&titles=',
  'http://dnes.dir.bg/?section=glavnite&page=5&state=0&titles=',
  'http://dnes.dir.bg/?section=glavnite&page=6&state=0&titles=' ] [ 0.00043329689700335805 ]
1 2 [ 'http://dnes.dir.bg/support/cat_rss.php?section=all',
  'http://dnes.dir.bg/support/cat_rss.php?section=glavnite' ] []
2 5 [ 'http://dnes.dir.bg/news_comments.php?id=22479851',
  'http://dnes.dir.bg/news_comments.php?id=22475911',
  'http://dnes.dir.bg/news_comments.php?id=22476189',
  'http://dnes.dir.bg/news_comments.php?id=22475728',
  'http://dnes.dir.bg/news_comments.php?id=22475244',
  'http://dnes.dir.bg/news_comments.php?id=22477065',
  'http://dnes.dir.bg/news_comments.php?id=22479706',
  'http://dnes.dir.bg/news_comments.php?id=22476332',
  'http://dnes.dir.bg/news_comments.php?id=22476967',
  'http://dnes.dir.bg/news_comments.php?id=22474405',
  'http://dnes.dir.bg/news_comments.php?id=22475452',
  'http://dnes.dir.bg/news_comments.php?id=22474637',
  'http://dnes.dir.bg/news_comments.php?id=22476888',
  'http://dnes.dir.bg/news_comments.php?id=22476489',
  'http://dnes.dir.bg/news_comments.php?id=22475005',
  'http://dnes.dir.bg/news_comments.php?id=22475981',
  'http://dnes.dir.bg/news_comments.php?id=22476697',
  'http://dnes.dir.bg/news_comments.php?id=18704599' ] []
3 1 [ 'http://dnes.dir.bg/gallery_fp.php' ] []
4 1 [ 'http://dnes.dir.bg/news/sofia-mvr-proverki-22475981?nt=10' ] []
5 5 [ 'http://dnes.dir.bg/cat/politics/',
  'http://dnes.dir.bg/cat/business/',
  'http://dnes.dir.bg/cat/all/',
  'http://dnes.dir.bg/cat/society/',
  'http://dnes.dir.bg/cat/world/',
  'http://dnes.dir.bg/topics.php?section=all' ] []
6 2 [ 'http://dnes.dir.bg/news/USA-barak-obama-prezidentski-izbori-sasht-izbori-2016-22476697?nt=10',
  'http://dnes.dir.bg/news/USA-barak-obama-prezidentski-izbori-sasht-izbori-2016-22476697?nt=9' ] []
7 5 [ 'http://dnes.dir.bg/tag_first.php?id=45576',
  'http://dnes.dir.bg/tag_first.php?id=139004',
  'http://dnes.dir.bg/tag_first.php?id=139584',
  'http://dnes.dir.bg/tag_first.php?id=122244',
  'http://dnes.dir.bg/tag_first.php?id=132368',
  'http://dnes.dir.bg/tag_first.php?id=119833',
  'http://dnes.dir.bg/tag_first.php?id=121340',
  'http://dnes.dir.bg/tag_first.php?id=47170' ] [ 0.0019193857965451055,
  0.0007864284911807662,
  0.003435931856681689,
  0.001636455186304129,
  0.0006232620577236551,
  0.0008683433587521116 ]
8 5 [ 'http://dnes.dir.bg/news/targovia-es-evropeyski-parlament-novi-mitnicheski-pravila-22476189?nt=10',
  'http://dnes.dir.bg/news/ukrina-22479706?nt=10',
  'http://dnes.dir.bg/news/iznos-gazprom-krajat-zhen-potok-22476967?nt=10',
  'http://dnes.dir.bg/news/Germania-evropeyski-parlament-alternativa-germania-politicheska-programa-22476489?nt=10',
  'http://dnes.dir.bg/news/zhertvi-irak-atentat-jihad-22475911?nt=10',
  'http://dnes.dir.bg/news/turtzia-shtinmier-migranti-bezhanskiat-natisk-22475244?nt=10',
  'http://dnes.dir.bg/news/samoleti-USA-rusia-ukrina-prehvashtane-22470450?nt=9',
  'http://dnes.dir.bg/news/ukrina-22479706?nt=9',
  'http://dnes.dir.bg/news/Germania-evropeyski-parlament-alternativa-germania-politicheska-programa-22476489?nt=9',
  'http://dnes.dir.bg/news/targovia-es-evropeyski-parlament-novi-mitnicheski-pravila-22476189?nt=9',
  'http://dnes.dir.bg/news/rusia-ukrina-nato-22471777?nt=9',
  'http://dnes.dir.bg/news/iznos-gazprom-krajat-zhen-potok-22476967?nt=9' ] [ 0.0056054973008437025,
  0.0015560345324404385,
  0.004818972259281409,
  0.006148948838913571,
  0.0015560883397113744,
  0.005003893189208995,
  0.004522412712878054 ]
9 5 [ 'http://dnes.dir.bg/news/bansko-hram-sveti-georgi-pobedonosetz-22476888?nt=10',
  'http://dnes.dir.bg/news/produkti-mente-22477065?nt=10',
  'http://dnes.dir.bg/news/patriotichen-fontan-22476332?nt=10',
  'http://dnes.dir.bg/news/plovdiv-burki-22479851?nt=10',
  'http://dnes.dir.bg/news/dazhd-vremeto-mi-22474637?nt=10',
  'http://dnes.dir.bg/news/hilari-klintan-barak-obama-22474405?nt=10',
  'http://dnes.dir.bg/news/alpinist-bojan-petrov-osemhiljadnik-anapurna-22475452?nt=10',
  'http://dnes.dir.bg/news/voda-tzena-kevr-22475005?nt=10',
  'http://dnes.dir.bg/news/plovdiv-burki-22479851?nt=9',
  'http://dnes.dir.bg/news/produkti-mente-22477065?nt=9',
  'http://dnes.dir.bg/news/severna-koreja-svatbi-kongres-pogrebenia-22479585?nt=9' ] [ 0.008767435240535155,
  0.004075496517623293,
  0.001611313974381267,
  0.0008305839466580532,
  0.00031967119534193403,
  0.0014841876926589793,
  0.006399307690555897,
  0.00782644194319706 ]
10 1 [ 'http://dnes.dir.bg/tag_first.php?id=46544' ] []
11 2 [ 'http://dnes.dir.bg/cat.php?id=434',
  'http://dnes.dir.bg/cat.php?id=417' ] []
12 1 [ 'http://dnes.dir.bg/video.php?id=22456953&lv=1' ] []
13 2 [ 'http://dnes.dir.bg/news.php?id=22450892',
  'http://dnes.dir.bg/news.php?id=22472274&nt=9' ] [ 0.0005657479996767154 ]
14 1 [ 'http://dnes.dir.bg/news/protesti-izbori2013-izborniat-kodex-22479255?nt=9' ] []
15 4 [ 'http://dnes.dir.bg/ereferendum/anketa.php?id=936&action=result&quq1503=7240&;co=1',
  'http://dnes.dir.bg/ereferendum/anketa.php?id=933',
  'http://dnes.dir.bg/ereferendum/anketa.php?id=936&action=result&quq1503=7239&;co=1',
  'http://dnes.dir.bg/ereferendum/anketa.php?id=578' ] []
16 1 [ 'http://dnes.dir.bg/ereferendum/' ] []
17 1 [ 'http://dnes.dir.bg/rules.php' ] []
18 1 [ 'http://dnes.dir.bg/contacts.php' ] []

Pages crawled: 89, Total MB processed: 6.286151885986328, Average bytes per page: 74061.88764044944
Scoring http://dnes.dir.bg/2016/05/01/news22476967.html 13 0.005086062489378748
0 5 [ 'http://dnes.dir.bg',
  'http://dnes.dir.bg/?section=glavnite&page=3&state=0&titles=',
  'http://dnes.dir.bg/?&state=1',
  'http://dnes.dir.bg/',
  'http://dnes.dir.bg/cat/main/',
  'http://dnes.dir.bg/?&state=2',
  'http://dnes.dir.bg/?&titles=true&page=0',
  'http://dnes.dir.bg/?&page=0',
  'http://dnes.dir.bg/?section=glavnite&page=4&state=0&titles=',
  'http://dnes.dir.bg/?section=glavnite&page=2&state=0&titles=',
  'http://dnes.dir.bg/?section=glavnite&page=1&state=0&titles=',
  'http://dnes.dir.bg/?section=glavnite&page=5&state=0&titles=',
  'http://dnes.dir.bg/?section=glavnite&page=6&state=0&titles=' ] [ 0.00043329689700335805 ]
1 2 [ 'http://dnes.dir.bg/support/cat_rss.php?section=all',
  'http://dnes.dir.bg/support/cat_rss.php?section=glavnite' ] []
2 5 [ 'http://dnes.dir.bg/news_comments.php?id=22479851',
  'http://dnes.dir.bg/news_comments.php?id=22475911',
  'http://dnes.dir.bg/news_comments.php?id=22476189',
  'http://dnes.dir.bg/news_comments.php?id=22475728',
  'http://dnes.dir.bg/news_comments.php?id=22475244',
  'http://dnes.dir.bg/news_comments.php?id=22477065',
  'http://dnes.dir.bg/news_comments.php?id=22479706',
  'http://dnes.dir.bg/news_comments.php?id=22476332',
  'http://dnes.dir.bg/news_comments.php?id=22476967',
  'http://dnes.dir.bg/news_comments.php?id=22474405',
  'http://dnes.dir.bg/news_comments.php?id=22475452',
  'http://dnes.dir.bg/news_comments.php?id=22474637',
  'http://dnes.dir.bg/news_comments.php?id=22476888',
  'http://dnes.dir.bg/news_comments.php?id=22476489',
  'http://dnes.dir.bg/news_comments.php?id=22475005',
  'http://dnes.dir.bg/news_comments.php?id=22475981',
  'http://dnes.dir.bg/news_comments.php?id=22476697',
  'http://dnes.dir.bg/news_comments.php?id=18704599' ] []
3 1 [ 'http://dnes.dir.bg/gallery_fp.php' ] []
4 1 [ 'http://dnes.dir.bg/news/sofia-mvr-proverki-22475981?nt=10' ] []
5 5 [ 'http://dnes.dir.bg/cat/politics/',
  'http://dnes.dir.bg/cat/business/',
  'http://dnes.dir.bg/cat/all/',
  'http://dnes.dir.bg/cat/society/',
  'http://dnes.dir.bg/cat/world/',
  'http://dnes.dir.bg/topics.php?section=all' ] []
6 2 [ 'http://dnes.dir.bg/news/USA-barak-obama-prezidentski-izbori-sasht-izbori-2016-22476697?nt=10',
  'http://dnes.dir.bg/news/USA-barak-obama-prezidentski-izbori-sasht-izbori-2016-22476697?nt=9' ] []
7 5 [ 'http://dnes.dir.bg/tag_first.php?id=45576',
  'http://dnes.dir.bg/tag_first.php?id=139004',
  'http://dnes.dir.bg/tag_first.php?id=139584',
  'http://dnes.dir.bg/tag_first.php?id=122244',
  'http://dnes.dir.bg/tag_first.php?id=132368',
  'http://dnes.dir.bg/tag_first.php?id=119833',
  'http://dnes.dir.bg/tag_first.php?id=121340',
  'http://dnes.dir.bg/tag_first.php?id=47170' ] [ 0.0019193857965451055,
  0.0007864284911807662,
  0.003435931856681689,
  0.001636455186304129,
  0.0006232620577236551,
  0.0008683433587521116 ]
8 5 [ 'http://dnes.dir.bg/news/targovia-es-evropeyski-parlament-novi-mitnicheski-pravila-22476189?nt=10',
  'http://dnes.dir.bg/news/ukrina-22479706?nt=10',
  'http://dnes.dir.bg/news/iznos-gazprom-krajat-zhen-potok-22476967?nt=10',
  'http://dnes.dir.bg/news/Germania-evropeyski-parlament-alternativa-germania-politicheska-programa-22476489?nt=10',
  'http://dnes.dir.bg/news/zhertvi-irak-atentat-jihad-22475911?nt=10',
  'http://dnes.dir.bg/news/turtzia-shtinmier-migranti-bezhanskiat-natisk-22475244?nt=10',
  'http://dnes.dir.bg/news/samoleti-USA-rusia-ukrina-prehvashtane-22470450?nt=9',
  'http://dnes.dir.bg/news/ukrina-22479706?nt=9',
  'http://dnes.dir.bg/news/Germania-evropeyski-parlament-alternativa-germania-politicheska-programa-22476489?nt=9',
  'http://dnes.dir.bg/news/targovia-es-evropeyski-parlament-novi-mitnicheski-pravila-22476189?nt=9',
  'http://dnes.dir.bg/news/rusia-ukrina-nato-22471777?nt=9',
  'http://dnes.dir.bg/news/iznos-gazprom-krajat-zhen-potok-22476967?nt=9' ] [ 0.0056054973008437025,
  0.0015560345324404385,
  0.004818972259281409,
  0.006148948838913571,
  0.0015560883397113744,
  0.005003893189208995,
  0.004522412712878054 ]
9 5 [ 'http://dnes.dir.bg/news/bansko-hram-sveti-georgi-pobedonosetz-22476888?nt=10',
  'http://dnes.dir.bg/news/produkti-mente-22477065?nt=10',
  'http://dnes.dir.bg/news/patriotichen-fontan-22476332?nt=10',
  'http://dnes.dir.bg/news/plovdiv-burki-22479851?nt=10',
  'http://dnes.dir.bg/news/dazhd-vremeto-mi-22474637?nt=10',
  'http://dnes.dir.bg/news/hilari-klintan-barak-obama-22474405?nt=10',
  'http://dnes.dir.bg/news/alpinist-bojan-petrov-osemhiljadnik-anapurna-22475452?nt=10',
  'http://dnes.dir.bg/news/voda-tzena-kevr-22475005?nt=10',
  'http://dnes.dir.bg/news/plovdiv-burki-22479851?nt=9',
  'http://dnes.dir.bg/news/produkti-mente-22477065?nt=9',
  'http://dnes.dir.bg/news/severna-koreja-svatbi-kongres-pogrebenia-22479585?nt=9' ] [ 0.008767435240535155,
  0.004075496517623293,
  0.001611313974381267,
  0.0008305839466580532,
  0.00031967119534193403,
  0.0014841876926589793,
  0.006399307690555897,
  0.00782644194319706 ]
10 1 [ 'http://dnes.dir.bg/tag_first.php?id=46544' ] []
11 2 [ 'http://dnes.dir.bg/cat.php?id=434',
  'http://dnes.dir.bg/cat.php?id=417' ] []
12 1 [ 'http://dnes.dir.bg/video.php?id=22456953&lv=1' ] []
13 3 [ 'http://dnes.dir.bg/news.php?id=22450892',
  'http://dnes.dir.bg/news.php?id=22472274&nt=9',
  'http://dnes.dir.bg/2016/05/01/news22476967.html' ] [ 0.0005657479996767154, 0.005086062489378748 ]
14 1 [ 'http://dnes.dir.bg/news/protesti-izbori2013-izborniat-kodex-22479255?nt=9' ] []
15 4 [ 'http://dnes.dir.bg/ereferendum/anketa.php?id=936&action=result&quq1503=7240&;co=1',
  'http://dnes.dir.bg/ereferendum/anketa.php?id=933',
  'http://dnes.dir.bg/ereferendum/anketa.php?id=936&action=result&quq1503=7239&;co=1',
  'http://dnes.dir.bg/ereferendum/anketa.php?id=578' ] []
16 1 [ 'http://dnes.dir.bg/ereferendum/' ] []
17 1 [ 'http://dnes.dir.bg/rules.php' ] []
18 1 [ 'http://dnes.dir.bg/contacts.php' ] []

